OPEN 6.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jul 19 2017 08:13:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LED2x3-si2529.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
1577,12:03:16,14041,0,33.7909211,0.274862982,180.6862779,2.288784467,0.877613327,26.79000092,6,1.420000017,1,2.840000033,25.31516647,26.79000092,25.04995346,449.8717041,397.8599854,23.45484734,26.79343224,71.8069458,82.02800751,400.3121338,1799.182129,0.120090552,99.18993378,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66718689,0.002288784,299.9400009,298.4651665,287.8691342,2.008023544,3.535252096,35.64123859,8.847806356,26.05258369,3.384771891,0.250608414,2.657638769,0.727133122,0.158642615,17.92225994,0.454145389,76.63661019,381.7973998,0.067827116
1578,12:03:20,14045,0,33.6231785,0.273706462,181.1688495,2.287810924,0.880600334,26.80352783,6,1.420000017,1,2.840000033,25.31299591,26.80352783,25.04911041,449.8907776,398.1321716,23.45486259,26.79190063,71.81568146,82.03325653,400.3279724,1799.145142,0.063721076,99.18914795,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667213287,0.002287811,299.9535278,298.4629959,287.8632162,2.00627081,3.538066129,35.66989134,8.877990705,26.05826187,3.385908881,0.249646639,2.657465796,0.728443085,0.158025991,17.96998381,0.455046998,76.56670864,382.1493229,0.067366758
1579,12:03:25,14049.5,0,33.35593257,0.271030256,181.3764065,2.281518838,0.886076551,26.82400131,6,1.420000017,1,2.840000033,25.31177521,26.82400131,25.05223465,449.9604187,398.6054993,23.45174026,26.77957726,71.81158447,82.00175476,400.3358459,1799.234009,0.185040727,99.18948364,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66722641,0.002281519,299.9740013,298.4617752,287.877435,2.006682263,3.542328992,35.71274758,8.933170322,26.06788826,3.387837218,0.247418335,2.65625244,0.731584778,0.15659759,17.9906321,0.455027356,76.42872796,382.7496864,0.066606233
1580,12:03:29,14053.5,0,33.03342342,0.267247466,181.1715104,2.265459973,0.891207556,26.8371048,6,1.420000017,1,2.840000033,25.31081009,26.8371048,25.05188179,449.995575,399.1289063,23.45067787,26.75536346,71.81249237,81.93235779,400.3128357,1799.32312,0.056370258,99.18953705,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667188059,0.00226546,299.9871048,298.4608101,287.8916928,2.013251651,3.545059671,35.74025827,8.984894801,26.07395744,3.389053476,0.244262104,2.653852116,0.73520136,0.15457492,17.97031824,0.453917287,76.28161517,383.4263988,0.065719077
1581,12:03:33,14057.5,0,32.53985623,0.264051494,182.5495139,2.248104666,0.89418253,26.83771706,6,1.420000017,1,2.840000033,25.30952072,26.83771706,25.05069351,449.8200989,399.7008362,23.44695854,26.72647858,71.80709076,81.8507309,400.3062744,1799.281616,0.071073562,99.19020081,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667177124,0.002248105,299.9877171,298.4595207,287.8850522,2.021957374,3.545187307,35.74130588,9.0148273,26.07361889,3.38898562,0.241589499,2.651004777,0.737980843,0.152862694,18.10712294,0.456715367,76.17913754,384.232947,0.064514462
1582,12:03:37,14061.5,0,32.13361622,0.25877378,181.8673273,2.224376896,0.901257097,26.85357094,6,1.420000017,1,2.840000033,25.30741501,26.85357094,25.0504055,449.8653259,400.3669739,23.44343948,26.68847084,71.80535889,81.74462128,400.3064575,1799.449585,0.334537715,99.19026947,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667177429,0.002224377,300.0035709,298.457415,287.9119272,2.03213149,3.548493712,35.7746151,9.086144258,26.08049297,3.390363616,0.237163984,2.647236614,0.743127001,0.150028483,18.0394692,0.454251572,75.97224827,385.0921917,0.06339425
1583,12:03:41,14066,0,31.62237068,0.252398698,181.1592586,2.191921257,0.908678563,26.86542702,6,1.420000017,1,2.840000033,25.30617905,26.86542702,25.0514164,449.937439,401.2275391,23.44107246,26.63855743,71.80348969,81.59786224,400.3518372,1799.517456,0.170336023,99.19041443,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667253062,0.002191921,300.015427,298.456179,287.9227865,2.047342587,3.550968114,35.7995088,9.160951366,26.08580303,3.391428418,0.231798152,2.642289552,0.749138867,0.146593792,17.96926194,0.451512523,75.74167721,386.1957785,0.06201858
1584,12:03:45,14070,0,31.238107,0.24637955,179.7461581,2.161801108,0.916298133,26.87992668,6,1.420000017,1,2.840000033,25.30406761,26.87992668,25.05014229,450.1801147,402.06427,23.43899727,26.59251213,71.80548859,81.46630096,400.3748474,1799.382324,0.050241411,99.18950653,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667291412,0.002161801,300.0299267,298.4540676,287.9011654,2.060462558,3.553996289,35.83036566,9.237853533,26.09199715,3.392670866,0.22671156,2.637698156,0.75497271,0.143339586,17.82893272,0.447058273,75.51163232,387.21517,0.060918079
1585,12:03:49,14074,0,30.73468666,0.240160446,178.9291728,2.130741559,0.924659808,26.89749527,6,1.420000017,1,2.840000033,25.30336952,26.89749527,25.05208969,450.2953491,402.9454651,23.43655014,26.54519463,71.80108643,81.32484436,400.3379517,1799.58252,0.107837722,99.18965149,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667229919,0.002130742,300.0474953,298.4533695,287.9331967,2.07446567,3.557668412,35.86733453,9.322139905,26.1004324,3.39436349,0.22143511,2.633008604,0.761354887,0.139965708,17.74792229,0.444053075,75.263959,388.335667,0.05956739
1586,12:03:53,14078,0,30.08551005,0.233490028,178.740437,2.094686113,0.932975477,26.91112328,6,1.420000017,1,2.840000033,25.30302811,26.91112328,25.05394554,450.2462158,403.8916016,23.43396568,26.48994827,71.79502869,81.15769958,400.3683777,1799.523071,0.218120307,99.19021606,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667280629,0.002094686,300.0611233,298.4530281,287.923685,2.091181808,3.560519169,35.89587069,9.405922415,26.10707569,3.395697059,0.21575202,2.627543693,0.768153367,0.136333853,17.72930256,0.442545565,75.00770587,389.590391,0.05792353
1587,12:03:58,14082.5,0,29.44888914,0.227365516,178.9233098,2.055050506,0.938138124,26.90803909,6,1.420000017,1,2.840000033,25.30132294,26.90803909,25.05048561,450.2611694,404.8755798,23.43260384,26.43133736,71.79829407,80.98651123,400.3155518,1799.547974,0.249979109,99.19042969,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667192586,0.002055051,300.0580391,298.4513229,287.9276693,2.112085096,3.559873834,35.88928735,9.457949998,26.10468102,3.395216302,0.210512267,2.62173571,0.773480592,0.132987189,17.74747998,0.441921713,74.8155154,390.8769883,0.056366424
1588,12:04:02,14086.5,0,28.79213122,0.221224464,179.0160539,2.022939959,0.947212096,26.92737579,6,1.420000017,1,2.840000033,25.3005867,26.92737579,25.04979897,450.0854492,405.7063293,23.42917252,26.38086128,71.79039764,80.83479309,400.3619385,1799.497192,0.242634654,99.18968964,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667269897,0.00202294,300.0773758,298.4505867,287.9195443,2.125905313,3.563921539,35.93036284,9.54950156,26.11398125,3.397083759,0.205237312,2.616709443,0.780374316,0.129619854,17.75654682,0.441245406,74.54997354,392.0199291,0.054753661
1589,12:04:06,14090.5,0,28.30039638,0.214774647,177.3425186,1.987814571,0.956701919,26.94807625,6,1.420000017,1,2.840000033,25.30064392,26.94807625,25.05016899,450.0497131,406.4253235,23.42819977,26.32888603,71.78725433,80.67536163,400.3489075,1799.49353,0.14459902,99.18981171,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667248179,0.001987815,300.0980762,298.4506439,287.9189584,2.141300003,3.568259167,35.97404921,9.645163177,26.12436008,3.399168856,0.199674303,2.611557248,0.787611608,0.126070604,17.59057103,0.436347118,74.2721478,392.9726704,0.053487975
1590,12:04:10,14095,0,27.6983956,0.208756601,176.9048004,1.94777154,0.962594746,26.94835854,6,1.420000017,1,2.840000033,25.29934311,26.94835854,25.04979706,449.8917236,407.1929932,23.42742348,26.26976395,71.79127502,80.50137329,400.3610535,1799.471313,0.071073219,99.190979,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667268422,0.001947772,300.0983585,298.4493431,287.9154037,2.161907298,3.56831835,35.97422252,9.704458572,26.12385082,3.39906652,0.194462472,2.605723604,0.793342916,0.12274724,17.54736034,0.43444952,74.06379783,394.0265025,0.052063715
1591,12:04:14,14099,0,27.32158958,0.203302201,174.9573429,1.914648375,0.969877945,26.95940781,6,1.420000017,1,2.840000033,25.29922867,26.95940781,25.05051041,449.9393005,407.8194885,23.42549896,26.21992493,71.7852478,80.34850311,400.321167,1799.589966,0.055143885,99.19012451,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667201945,0.001914648,300.1094078,298.4492287,287.9343881,2.177821807,3.570635564,35.99789375,9.777968827,26.12931824,3.400165338,0.189720972,2.600757618,0.79940772,0.119725324,17.35404063,0.429006822,73.83806542,394.8321134,0.051094459
1592,12:04:18,14103,0,26.98176644,0.198653735,173.3895294,1.883335315,0.974864776,26.96043396,6,1.420000017,1,2.840000033,25.29809761,26.96043396,25.05113983,449.9919128,408.3991394,23.42315483,26.17200089,71.78239441,80.20648956,400.3231812,1799.497437,0.24753131,99.18943787,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667205302,0.001883335,300.110434,298.4480976,287.9195834,2.193665385,3.570850831,36.00031322,9.828312337,26.12926579,3.400154795,0.185666633,2.595986056,0.80416874,0.11714252,17.19840995,0.424558998,73.66552672,395.5732999,0.050246719
1593,12:04:22,14107,0,26.51481565,0.193722536,172.5701416,1.853515193,0.982269246,26.97441483,6,1.420000017,1,2.840000033,25.29900932,26.97441483,25.05182838,449.9392395,409.0648804,23.42145348,26.12675858,71.77376556,80.06402588,400.3442383,1799.493652,0.392138869,99.19009399,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667240397,0.001853515,300.1244148,298.4490093,287.9189779,2.207352946,3.573784885,36.02965519,9.902896616,26.13671207,3.401651814,0.181352117,2.591515639,0.810136175,0.114395147,17.11724856,0.421864965,73.4444135,396.4610069,0.049118704
1594,12:04:27,14111.5,0,26.10358949,0.188624175,170.9216509,1.820944946,0.989435879,26.98524475,6,1.420000017,1,2.840000033,25.29835701,26.98524475,25.0490818,449.9196167,409.6759338,23.41937828,26.07753944,71.76990509,79.91596985,400.3051147,1799.532715,0.323511362,99.18969727,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667175191,0.001820945,300.1352448,298.448357,287.9252279,2.222785312,3.576059122,36.05272746,9.975188012,26.14180088,3.402675211,0.176876571,2.586623243,0.816051968,0.111546513,16.95366681,0.417211842,73.22303591,397.2675376,0.048113271
1595,12:04:31,14115.5,0,25.80540104,0.184777411,169.5612351,1.794504486,0.994121654,26.98897362,6,1.420000017,1,2.840000033,25.2991066,26.98897362,25.04964638,449.9952087,410.2157593,23.4186573,26.03816223,71.76457977,79.79184723,400.3303528,1799.486938,0.120091595,99.18982697,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667217255,0.001794504,300.1389736,298.4491066,287.9179037,2.236051974,3.57684246,36.06057768,10.02241544,26.14404011,3.403125621,0.17348974,2.582720806,0.820404815,0.109391699,16.81874957,0.413346468,73.06834818,397.9491075,0.047381889
1596,12:04:35,14119.5,0,25.4900157,0.181352948,168.7210778,1.76968765,0.997770667,26.98832321,6,1.420000017,1,2.840000033,25.29814148,26.98832321,25.04850388,449.9668274,410.6753235,23.4168148,26.00011444,71.76274109,79.67947388,400.3427734,1799.526855,0.193613723,99.18937683,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667237956,0.001769688,300.1383232,298.4481415,287.9242904,2.249018827,3.576705816,36.05936371,10.05924927,26.14323235,3.402963137,0.170467463,2.578935149,0.824027988,0.107469455,16.73533857,0.41083812,72.93837062,398.5585908,0.046648103
1597,12:04:39,14123.5,0,25.14107574,0.177307777,167.3665731,1.743258017,1.003957985,26.99976349,6,1.420000017,1,2.840000033,25.29753876,26.99976349,25.0484848,449.9115906,411.1575623,23.41702652,25.96187782,71.76622009,79.56542969,400.337677,1799.495483,0.035536677,99.18974304,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667229462,0.001743258,300.1497635,298.4475388,287.9192709,2.26103827,3.579109975,36.08346857,10.12159075,26.14865112,3.404053269,0.166888539,2.57515199,0.828901279,0.105193938,16.60104738,0.407061887,72.75256606,399.2066989,0.045817813
1598,12:04:43,14128,0,24.89717998,0.173317162,164.9187215,1.719370037,1.011665511,27.01769066,6,1.420000017,1,2.840000033,25.29746628,27.01769066,25.05029106,449.9619141,411.5849304,23.41185379,25.92207336,71.75098419,79.44412994,400.3156738,1799.558594,0.101709746,99.19016266,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66719279,0.00171937,300.1676907,298.4474663,287.9293686,2.271069834,3.582880184,36.12132583,10.19925246,26.15757847,3.405849909,0.163348467,2.571214673,0.834635236,0.10294394,16.35831481,0.400691836,72.53598021,399.7500035,0.045176769
1599,12:04:47,14132,0,24.65114497,0.170922588,164.5115247,1.701195599,1.014200235,27.01677322,6,1.420000017,1,2.840000033,25.29860687,27.01677322,25.05127144,449.9855347,411.9884338,23.41097069,25.89466476,71.74315643,79.35446167,400.3255615,1799.480225,0.019606918,99.18981171,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667209269,0.001701196,300.1667732,298.4486069,287.9168295,2.280674423,3.582687157,36.1195076,10.22484283,26.15769005,3.40587237,0.161219738,2.568486922,0.837385448,0.101591355,16.31786716,0.399311027,72.44420346,400.2704601,0.044615647
1600,12:04:51,14136,0,24.42484835,0.167968327,163.0120943,1.682836448,1.019898835,27.02879143,6,1.420000017,1,2.840000033,25.29965401,27.02879143,25.05050468,449.9488525,412.3006287,23.40577126,25.86279678,71.72251892,79.2516098,400.3166199,1799.46936,0.209547088,99.18949127,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667194366,0.001682836,300.1787914,298.449654,287.9150912,2.288668304,3.585216491,36.1451243,10.28232752,26.16422272,3.40718761,0.158588787,2.565317656,0.841869954,0.099920067,16.1690867,0.395371928,72.28181495,400.6902255,0.04406078
1601,12:04:55,14140,0,24.1978391,0.165117832,161.6674625,1.663853967,1.024829068,27.03901672,6,1.420000017,1,2.840000033,25.2988739,27.03901672,25.04954147,449.9754944,412.6791687,23.40559387,25.83491707,71.72498322,79.16949463,400.3259277,1799.479126,0.12866804,99.18904114,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66720988,0.001663854,300.1890167,298.4488739,287.9166537,2.297030759,3.58736972,36.16699666,10.33207959,26.16894531,3.408138699,0.156045343,2.562540652,0.845598048,0.098304792,16.03564059,0.391750965,72.13822481,401.1766749,0.043511731
1602,12:05:00,14144.5,0,23.99775282,0.162831868,160.7238232,1.647878428,1.02846606,27.04279327,6,1.420000017,1,2.840000033,25.29902077,27.04279327,25.05212593,449.9655457,412.9769592,23.4001255,25.80627823,71.70757294,79.08101654,400.3119507,1799.5625,0.095580339,99.18901062,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667186584,0.001647878,300.1927933,298.4490208,287.9299936,2.304999418,3.588165266,36.17502829,10.36875006,26.17090702,3.408533838,0.15400213,2.559699205,0.848834633,0.097007505,15.94203701,0.389183512,72.02456266,401.5695769,0.043041798
1603,12:05:04,14148.5,0,23.86720653,0.160873097,159.4164513,1.633108381,1.0309958,27.04331207,6,1.420000017,1,2.840000033,25.29906464,27.04331207,25.05161285,449.9642334,413.1823425,23.39742661,25.78191757,71.6989975,79.00602722,400.3379517,1799.644043,0.278166592,99.1888504,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667229919,0.001633108,300.1933121,298.4490646,287.9430404,2.312781551,3.588274565,36.17618866,10.39427108,26.17118835,3.40859051,0.15224889,2.557278765,0.851311745,0.095894544,15.81233454,0.385825905,71.93863619,401.8370156,0.042728127
1604,12:05:08,14152.5,0,23.72461774,0.158669983,157.8214386,1.619274347,1.035697997,27.05607605,6,1.420000017,1,2.840000033,25.29945564,27.05607605,25.04988098,449.9476624,413.3874817,23.39713287,25.76147842,71.69686127,78.94202423,400.3372803,1799.538452,0.001225396,99.18943787,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672288,0.001619274,300.206076,298.4494556,287.9261459,2.318043682,3.590964561,36.20309418,10.44161576,26.17776585,3.409915699,0.150274207,2.555266563,0.854649135,0.09464125,15.65421978,0.381776047,71.81098055,402.1099347,0.042368714
1605,12:05:12,14157,0,23.60602788,0.157082817,156.8639786,1.605157903,1.036496241,27.0495739,6,1.420000017,1,2.840000033,25.29846001,27.0495739,25.04974365,449.9538269,413.5796814,23.39622498,25.74000931,71.69721985,78.87969208,400.3374634,1799.672241,0.127441898,99.18791199,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667229106,0.001605158,300.1995739,298.44846,287.9475522,2.326432696,3.589594019,36.18983349,10.44982418,26.17401695,3.409160342,0.148849807,2.553097778,0.856062564,0.093737367,15.5590105,0.379283571,71.764044,402.3585063,0.042103348
1606,12:05:16,14161,0,23.50335107,0.155516438,155.707784,1.594835917,1.039672233,27.05672073,6,1.420000017,1,2.840000033,25.29920578,27.05672073,25.05089188,449.9618225,413.7461243,23.39405823,25.72290421,71.68816376,78.82461548,400.3215637,1799.606445,0.175233468,99.18896484,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667202606,0.001594836,300.2067207,298.4492058,287.9370248,2.330779657,3.591100474,36.20463708,10.48173287,26.17796326,3.409955479,0.147442584,2.551428241,0.858527238,0.092844512,15.44449392,0.376336538,71.67463546,402.5737568,0.041845602
1607,12:05:20,14165,0,23.4732709,0.154060179,153.8139657,1.585760413,1.043015923,27.06490326,6,1.420000017,1,2.840000033,25.29924583,27.06490326,25.04973221,449.9743652,413.8114319,23.39118767,25.70667839,71.67894745,78.77443695,400.3460083,1799.658081,0.020831628,99.18862152,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667243347,0.00158576,300.2149033,298.4492458,287.9452865,2.334457541,3.592825916,36.22215796,10.51547957,26.18207455,3.410784031,0.14613297,2.549809993,0.860974037,0.092013704,15.25659523,0.37170062,71.58335153,402.6533631,0.041730569
1608,12:05:24,14169,0,23.43291558,0.15290289,152.5143158,1.575420515,1.043670069,27.05960464,6,1.420000017,1,2.840000033,25.29922676,27.05960464,25.05115509,450.0045471,413.9080505,23.3883667,25.68881607,71.67038727,78.71979523,400.3434753,1799.615356,0.174010068,99.18862915,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667239126,0.001575421,300.2096046,298.4492268,287.9384506,2.340508013,3.591708519,36.2108898,10.52207373,26.1794157,3.410248171,0.145091312,2.548038451,0.862209721,0.091352963,15.12768591,0.368473905,71.54611272,402.7691647,0.041625183
1609,12:05:29,14173.5,0,23.3540964,0.152021321,152.0139593,1.566954525,1.043790949,27.05343246,6,1.420000017,1,2.840000033,25.29917717,27.05343246,25.05234146,449.9314575,413.9588623,23.38634109,25.67442131,71.66455078,78.67608643,400.3506165,1799.695557,0.208319709,99.1888504,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667251027,0.001566955,300.2034325,298.4491772,287.9512826,2.34593361,3.590407283,36.19769025,10.52326894,26.17630482,3.409621301,0.144297285,2.546616335,0.863004967,0.090849346,15.07808987,0.367219966,71.52452144,402.8574434,0.041463565
1610,12:05:33,14177.5,0,23.37833539,0.151186582,150.4382467,1.562816456,1.046480353,27.0625267,6,1.420000017,1,2.840000033,25.29965973,27.0625267,25.05307388,450.0135498,414.0080872,23.3847332,25.66672516,71.65731812,78.64997864,400.3618164,1799.688721,0.102933973,99.18851471,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667269694,0.001562816,300.2125267,298.4496597,287.9501889,2.346859886,3.592324699,36.21714379,10.55041863,26.18109322,3.410586246,0.143545005,2.545844346,0.8647419,0.090372246,14.92174624,0.363370309,71.4582544,402.8951462,0.041464263
1611,12:05:37,14181.5,0,23.33239986,0.150404062,149.7199865,1.55731079,1.047938412,27.06533051,6,1.420000017,1,2.840000033,25.30038834,27.06533051,25.05722237,450.0039368,414.0675354,23.38401031,25.65817642,71.651474,78.61979675,400.3277588,1799.712891,0.024508225,99.18778229,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667212931,0.001557311,300.2153305,298.4503883,287.9540561,2.349477261,3.592916029,36.22337294,10.56519652,26.18285942,3.410942227,0.142839405,2.544977617,0.86596461,0.089924783,14.85039343,0.361583495,71.41574757,402.97643,0.041349832
1612,12:05:41,14185.5,0,23.33791272,0.149833593,148.6691722,1.551358828,1.047732705,27.05899811,6,1.420000017,1,2.840000033,25.30049133,27.05899811,25.05603027,449.9546814,414.0127563,23.38094902,25.64651871,71.64241028,78.58441925,400.3157043,1799.76123,0.310027003,99.18881989,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667192841,0.001551359,300.2089981,298.4504913,287.9617904,2.353576182,3.591580629,36.20953081,10.5630121,26.17974472,3.410314477,0.142324779,2.543847925,0.866466552,0.089598449,14.74631974,0.359093216,71.40565396,402.9190304,0.041359648
1613,12:05:45,14190,0,23.34463486,0.149767899,148.4934638,1.548838016,1.046478456,27.05128098,6,1.420000017,1,2.840000033,25.30277061,27.05128098,25.05356026,449.9619751,414.0140381,23.38098717,25.6427269,71.63290405,78.56224823,400.3435669,1799.855469,0.145825908,99.18895721,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667239278,0.001548838,300.201281,298.4527706,287.9768686,2.356464018,3.589953797,36.19307933,10.55035243,26.17702579,3.409766576,0.142265503,2.543475341,0.866291234,0.089560861,14.72891182,0.358667702,71.42661269,402.9171167,0.041383901
1614,12:05:49,14194,0,23.40393248,0.148891599,146.3421965,1.545845436,1.050285714,27.06620598,6,1.420000017,1,2.840000033,25.30086708,27.06620598,25.05215263,450.0277405,413.9955139,23.37876701,25.63598442,71.63445282,78.55075073,400.3733521,1799.764282,0.111511789,99.18928528,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66728892,0.001545845,300.216206,298.4508671,287.9622787,2.355488995,3.593100687,36.22468573,10.5887013,26.18353653,3.411078708,0.141474566,2.542814972,0.868263736,0.089059349,14.51557787,0.353487397,71.339006,402.8704053,0.041442937
1615,12:05:53,14198,0,23.43765718,0.148192121,144.6655398,1.539753979,1.050834226,27.06444931,6,1.420000017,1,2.840000033,25.29908752,27.06444931,25.05024719,449.9573364,413.8734436,23.37833023,25.62699699,71.63993073,78.5306778,400.3157959,1799.722168,0.414190173,99.18820953,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667192993,0.001539754,300.2144493,298.4490875,287.9555404,2.358589773,3.592730174,36.22134315,10.59434615,26.18176842,3.41072233,0.140842893,2.541895948,0.868826382,0.088658851,14.34911588,0.349540523,71.3145498,402.7323039,0.041502655
1616,12:05:58,14202.5,0,23.41670658,0.148371317,145.20656,1.539766381,1.049650492,27.0575428,6,1.420000017,1,2.840000033,25.29955864,27.0575428,25.04926682,449.920929,413.8719177,23.37566566,25.62413979,71.63005066,78.52004242,400.3544922,1799.666748,0.279395819,99.18862915,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667257487,0.001539766,300.2075428,298.4495586,287.9466733,2.359516049,3.59127379,36.20650694,10.58236716,26.17855072,3.41007386,0.141004747,2.541623299,0.868450561,0.088761469,14.40283963,0.350849028,71.33722385,402.7407369,0.041477871
1617,12:06:02,14206.5,0,23.57025144,0.1480964,142.9026684,1.539516023,1.051324256,27.06372833,6,1.420000017,1,2.840000033,25.2991848,27.06372833,25.04892349,450.0360718,413.7565308,23.37229156,25.62046051,71.62117767,78.51038361,400.3452454,1799.812256,0.162980929,99.18845367,9.867665291,-0.380962461,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667242076,0.001539516,300.2137283,298.4491848,287.9699545,2.358998843,3.592578116,36.21972098,10.59926047,26.18145657,3.410659477,0.140756428,2.54125386,0.869405617,0.088604032,14.1742947,0.345378641,71.29915982,402.5523621,0.041747094
1618,12:06:06,14210.5,0,23.62113394,0.148732423,143.3815385,1.540595482,1.047799873,27.04790688,6,1.420000017,1,2.840000033,25.29805756,27.04790688,25.05035973,450.0594482,413.705658,23.37284851,25.6224308,71.62750244,78.52148438,400.3734436,1799.629395,0.128667638,99.1882019,9.867665291,-0.380962461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667289073,0.001540595,300.1979069,298.4480576,287.9406967,2.360168809,3.589242712,36.18618589,10.56375509,26.17298222,3.40895188,0.141330846,2.54144284,0.867509041,0.088968225,14.22175699,0.346578626,71.37535188,402.4773022,0.041889735
